Ticker,Price,Market Cap,Date,Stablecoin
DCN,4.35e-05,14218304.29,01/03/2019,False
LOC,0.9422,14087965.67,01/03/2019,False
BCV,0.01895,14063961.59,01/03/2019,False
SRN,0.02812,13830319.62,01/03/2019,False
WGR,0.07633,13744848.69,01/03/2019,False
VGX,0.1441,13480266.38,01/03/2019,False
OCN,0.002155,13323803.15,01/03/2019,False
CNUS,0.03794,12899919.62,01/03/2019,False
SLT,2.51,12814260.53,01/03/2019,False
CRPT,0.1533,12793940.68,01/03/2019,False
MTL,0.3082,12780540.61,01/03/2019,False
MAN,0.08444,12665282.71,01/03/2019,False
GRIN,3.25,12664174.12,01/03/2019,False
ANT,0.4279,12658269.28,01/03/2019,False
BFT,0.02009,12653870.07,01/03/2019,False
META,0.01015,12645543.78,01/03/2019,False
IQ,0.002804,12637845.35,01/03/2019,False
DATA,0.01852,12542045.68,01/03/2019,False
UTK,0.02768,12456070.11,01/03/2019,False
DROP,0.000549,12443719.76,01/03/2019,False
PPC,0.4909,12387469.31,01/03/2019,False
EMC,0.2841,12345549.37,01/03/2019,False
SMT,0.008709,12311981.66,01/03/2019,False
OST,0.02292,12070878.15,01/03/2019,False
BOS,0.02494,11959322.6,01/03/2019,False
QRL,0.1761,11855497.75,01/03/2019,False
IGNIS,0.01552,11816753.3,01/03/2019,False
HYC,0.006706,11811877.47,01/03/2019,False
EMC2,0.05376,11743342.16,01/03/2019,False
NKN,0.03342,11695349.38,01/03/2019,False
ATX,0.01385,11410757.38,01/03/2019,False
SALT,0.1419,11391022.43,01/03/2019,False
VEE,0.00472,11015264.23,01/03/2019,False
CLAM,3.12,10835946.07,01/03/2019,False
REN,0.01704,10804863.38,01/03/2019,False
NRG,0.7705,10786377.98,01/03/2019,False
BZNT,0.01996,10660601.78,01/03/2019,False
TKY,0.002099,10623202.0,01/03/2019,False
RCN,0.02097,10498475.83,01/03/2019,False
PMA,0.0005006,10491896.67,01/03/2019,False
STACS,0.02091,10388316.87,01/03/2019,False
PRS,0.03967,10381705.25,01/03/2019,False
ACT,0.01211,10363982.14,01/03/2019,False
NAV,0.159,10244897.99,01/03/2019,False
APIS,0.00209,10187011.01,01/03/2019,False
DMT,0.2024,10163887.47,01/03/2019,False
RUFF,0.01036,10158449.98,01/03/2019,False
QSP,0.01631,10065520.07,01/03/2019,False
MEDX,0.00311,9990646.8,01/03/2019,False
HYN,0.03139,9942651.54,01/03/2019,False
TEN,0.04966,9931944.09,01/03/2019,False
SDA,0.005969,9930436.13,01/03/2019,False
SOLVE,0.04778,9919959.4,01/03/2019,False
FREE,1.14e-06,9919482.48,01/03/2019,False
PRG,0.1526,9907730.93,01/03/2019,False
SPHTX,0.03004,9800000.94,01/03/2019,False
VIBE,0.03726,9690098.32,01/03/2019,False
MDS,0.009004,9612733.74,01/03/2019,False
NCASH,0.001661,9513657.57,01/03/2019,False
CS,0.06121,9500900.29,01/03/2019,False
WABI,0.1675,9378266.91,01/03/2019,False
SBD,0.98,9350676.81,01/03/2019,False
PBT,7465.13,9331416.77,01/03/2019,False
ADX,0.127,9323493.51,01/03/2019,False
BLZ,0.04544,9321720.6,01/03/2019,False
XNS,0.2843,9239029.42,01/03/2019,False
DDD,0.02067,9094612.76,01/03/2019,False
BCO,0.3367,9091646.43,01/03/2019,False
NMC,0.6158,9074604.56,01/03/2019,False
VITAE,0.6671,8933959.79,01/03/2019,False
ECA,0.0003114,8855820.56,01/03/2019,False
UTT,0.2363,8838526.12,01/03/2019,False
LEND,0.007861,8752212.95,01/03/2019,False
TIOX,0.09768,8648641.86,01/03/2019,False
NSD,0.4426,8605469.36,01/03/2019,False
EVN,0.4152,8543312.39,01/03/2019,False
NIX,0.1957,8374268.89,01/03/2019,False
MET,0.923,8260407.36,01/03/2019,False
SPND,0.17,8224040.73,01/03/2019,False
LRN,0.07214,8195311.25,01/03/2019,False
EVN,0.07345,8180083.31,01/03/2019,False
CPC,0.02167,8163090.12,01/03/2019,False
TRIO,0.00247,8151481.16,01/03/2019,False
LTO,0.1864,8107657.17,01/03/2019,False
UTNP,0.004382,8100555.59,01/03/2019,False
HPB,0.185,8067955.02,01/03/2019,False
BURST,0.003983,8065537.35,01/03/2019,False
SFT,0.005197,8019890.76,01/03/2019,False
SNGLS,0.01335,8011103.62,01/03/2019,False
CSC,0.0002225,8005367.61,01/03/2019,False
DLT,0.09232,7937206.89,01/03/2019,False
LEO,0.07753,7888148.82,01/03/2019,False
ROX,0.02921,7845298.72,01/03/2019,False
VIA,0.3365,7783402.56,01/03/2019,False
XD,0.05003,7729556.31,01/03/2019,False
DNT,0.01281,7687801.55,01/03/2019,False
XWC,0.03071,7682215.71,01/03/2019,False
COS,0.06435,7682097.43,01/03/2019,False
ABT,0.07785,7672327.18,01/03/2019,False
ITC,0.1083,7660142.43,01/03/2019,False
AMB,0.05257,7600891.16,01/03/2019,False
SNPC,0.01811,7587986.93,01/03/2019,False
EVR,0.0166,7586286.38,01/03/2019,False
PHX,0.00912,7566222.69,01/03/2019,False
CVNT,0.02043,7563422.34,01/03/2019,False
SNM,0.02096,7538094.6,01/03/2019,False
NLG,0.01773,7506918.62,01/03/2019,False
VITE,0.01793,7442199.39,01/03/2019,False
LAMB,0.01479,7397047.91,01/03/2019,False
RHOC,0.01962,7333216.97,01/03/2019,False
PRO,0.1279,7293154.84,01/03/2019,False
PLR,0.02796,7251478.07,01/03/2019,False
CPT,0.0009503,7135083.5,01/03/2019,False
ZRC,1.79,7096322.97,01/03/2019,False
BBR,0.5661,7070235.72,01/03/2019,False
OIO,0.008044,7060212.44,01/03/2019,False
BITCNY,0.1534,7033459.75,01/03/2019,False
HUM,0.0001974,7001172.91,01/03/2019,False
UBQ,0.1643,6999412.74,01/03/2019,False
GTC,0.009188,6996389.94,01/03/2019,False
TTC,0.02479,6969666.27,01/03/2019,False
LYL,0.0013,6961974.48,01/03/2019,False
WCT,0.6921,6896416.58,01/03/2019,False
KEY,0.002543,6877158.95,01/03/2019,False
XSN,0.08537,6786826.29,01/03/2019,False
BRZE,0.1717,6762450.51,01/03/2019,False
XDN,0.0009631,6673399.87,01/03/2019,False
JNT,0.03912,6660680.58,01/03/2019,False
BPT,0.1259,6657649.9,01/03/2019,False
DX,0.0002308,6652354.94,01/03/2019,False
TNT,0.01547,6629436.89,01/03/2019,False
QLC,0.02747,6593597.23,01/03/2019,False
RFR,0.001936,6558284.9,01/03/2019,False
WPR,0.01118,6547300.7,01/03/2019,False
TNB,0.002606,6497158.83,01/03/2019,False
MWAT,0.01405,6363123.68,01/03/2019,False
FOAM,0.02365,6353648.28,01/03/2019,False
CVT,0.005974,6334961.85,01/03/2019,False
SWM,0.08639,6328474.04,01/03/2019,False
LCC,0.01031,6297867.6,01/03/2019,False
BWT,0.02097,6267026.32,01/03/2019,False
ZCL,1.03,6256692.77,01/03/2019,False
NEU,0.1692,6255028.14,01/03/2019,False
PI,0.008409,6237468.39,01/03/2019,False
IHT,0.009721,6219674.09,01/03/2019,False
FLO,0.04141,6216715.64,01/03/2019,False
XAS,0.06646,6204110.8,01/03/2019,False
GAME,0.08873,6196567.36,01/03/2019,False
POA,0.02814,6195354.56,01/03/2019,False
EDC,0.006889,6105064.62,01/03/2019,False
CLO,0.004492,6079298.09,01/03/2019,False
BAY,0.006006,6079261.56,01/03/2019,False
LOKI,0.167,6065490.76,01/03/2019,False
NMR,4.48,6039007.39,01/03/2019,False
SLS,5.96,6034665.2,01/03/2019,False
APPC,0.06002,6005343.73,01/03/2019,False
MOBI,0.01163,5992683.12,01/03/2019,False
DEW,0.05779,5966964.6,01/03/2019,False
DTA,0.00074,5954365.18,01/03/2019,False
NOAH,0.0001806,5905013.3,01/03/2019,False
DAPS,0.0001118,5877186.84,01/03/2019,False
LGO,0.0443,5872012.96,01/03/2019,False
MXC,0.007311,5844957.76,01/03/2019,False
AOG,0.09785,5844498.42,01/03/2019,False
ZIP,0.0003606,5842259.66,01/03/2019,False
NPX,0.2638,5764474.44,01/03/2019,False
TRAC,0.02003,5716430.07,01/03/2019,False
DERO,0.8611,5709851.32,01/03/2019,False
SUB,0.01482,5674605.48,01/03/2019,False
SOC,0.003774,5661015.28,01/03/2019,False
HYDRO,0.001386,5653479.41,01/03/2019,False
INCNT,0.122,5615437.0,01/03/2019,False
MED,0.001877,5566537.94,01/03/2019,False
BEAM,0.7435,5551265.8,01/03/2019,False
PLA,0.001765,5513201.21,01/03/2019,False
AST,0.03665,5497734.16,01/03/2019,False
GOT,0.4749,5423042.1,01/03/2019,False
CZR,0.0104,5414337.95,01/03/2019,False
ARN,0.2994,5389623.76,01/03/2019,False
EVX,0.2655,5388108.83,01/03/2019,False
DBET,0.03198,5362617.8,01/03/2019,False
DEX,0.02797,5356612.76,01/03/2019,False
MTH,0.01779,5351149.55,01/03/2019,False
WWB,0.01921,5337303.1,01/03/2019,False
LBA,0.01093,5265221.71,01/03/2019,False
CNN,0.0001344,5246097.55,01/03/2019,False
LBC,0.0243,5230291.27,01/03/2019,False
KAN,0.001538,5222873.31,01/03/2019,False
POLIS,0.8901,5207481.07,01/03/2019,False
CHSB,0.009024,5195939.52,01/03/2019,False
PAC,0.0009225,5194753.06,01/03/2019,False
QCH,0.2187,5179904.31,01/03/2019,False
AU,17.34,5170115.66,01/03/2019,False
PASC,0.2056,5169103.52,01/03/2019,False
YOYOW,0.01703,5109217.14,01/03/2019,False
CDT,0.007463,5034596.11,01/03/2019,False
FTM,0.003953,5020210.78,01/03/2019,False
COLX,0.0004532,5013526.88,01/03/2019,False
BITUSD,0.9014,4972689.44,01/03/2019,False
BTO,0.009081,4958346.1,01/03/2019,False
PST,0.09389,4947446.47,01/03/2019,False
FIII,0.01015,4896791.35,01/03/2019,False
LINA,0.02691,4862195.76,01/03/2019,False
LUN,2.11,4843669.58,01/03/2019,False
FOTA,0.01009,4841784.92,01/03/2019,False
AC3,0.009812,4818014.58,01/03/2019,False
DEC,0.09301,4793880.64,01/03/2019,False
CRYP,0.001876,4780164.35,01/03/2019,False
KAT,0.003841,4726170.78,01/03/2019,False
UBT,0.03334,4700500.19,01/03/2019,False
HLC,0.01191,4632555.65,01/03/2019,False
MER,0.04629,4629024.6,01/03/2019,False
LYM,0.006125,4614544.17,01/03/2019,False
BLK,0.07341,4596956.59,01/03/2019,False
BTX,0.2739,4576996.88,01/03/2019,False
AEON,0.2828,4476779.97,01/03/2019,False
XCP,1.71,4474805.64,01/03/2019,False
FUEL,0.008056,4446595.44,01/03/2019,False
VIB,0.02431,4421561.18,01/03/2019,False
GEN,0.1129,4374972.41,01/03/2019,False
DIME,8.036e-06,4332274.67,01/03/2019,False
IOG,0.1517,4328980.8,01/03/2019,False
GNX,0.01774,4309571.59,01/03/2019,False
AURA,0.02796,4286546.04,01/03/2019,False
POT,0.01915,4248520.88,01/03/2019,False
UPP,0.01435,4234971.82,01/03/2019,False
TMC,0.01335,4233327.5,01/03/2019,False
CBC,0.06407,4225665.27,01/03/2019,False
HALO,0.001095,4208975.8,01/03/2019,False
MRX,0.0003458,4185541.08,01/03/2019,False
PLX,0.02332,4151218.05,01/03/2019,False
HTML,7.692e-05,4081944.16,01/03/2019,False
BMC,0.1862,4081891.16,01/03/2019,False
BCPT,0.03513,4080716.16,01/03/2019,False
PRE,0.02632,4080073.11,01/03/2019,False
BAAS,0.001314,4060779.93,01/03/2019,False
DIM,0.00193,4057455.22,01/03/2019,False
CPX,0.008929,4057252.59,01/03/2019,False
PLBT,1.02,4030732.99,01/03/2019,False
CAS,0.006647,4030433.5,01/03/2019,False
DOCK,0.009168,4016034.58,01/03/2019,False
SHIFT,0.311,4009952.22,01/03/2019,False
INT,0.0141,3995123.84,01/03/2019,False
ZCN,0.09954,3993010.92,01/03/2019,False
SPC,0.00772,3982732.75,01/03/2019,False
DGX,42.28,3979914.95,01/03/2019,False
NTY,2.62e-05,3930894.28,01/03/2019,False
TFD,0.0077,3923620.0,01/03/2019,False
EOSDAC,0.005898,3897029.5,01/03/2019,False
UKG,0.02717,3893519.19,01/03/2019,False
WINGS,0.04136,3885783.14,01/03/2019,False
MRPH,0.127,3857295.19,01/03/2019,False
QNTU,0.0001302,3813479.4,01/03/2019,False
CCC,0.002372,3801964.3,01/03/2019,False
RTH,1.13,3778981.11,01/03/2019,False
BAX,0.0001798,3776727.41,01/03/2019,False
ADT,0.006261,3756761.39,01/03/2019,False
PEPECASH,0.005345,3751284.93,01/03/2019,False
ECOM,0.06668,3723135.49,01/03/2019,False
AVA,0.105,3687435.34,01/03/2019,False
TAU,0.02585,3675654.27,01/03/2019,False
DCC,0.001222,3666099.76,01/03/2019,False
GIN,0.6709,3662896.72,01/03/2019,False
PCL,0.001842,3626971.09,01/03/2019,False
GET,0.3159,3597635.64,01/03/2019,False
RBY,0.135,3597349.78,01/03/2019,False
ATCC,0.01198,3532247.55,01/03/2019,False
PNT,0.0001727,3525289.21,01/03/2019,False
XPM,0.1313,3509726.43,01/03/2019,False
VEO,60.82,3509542.65,01/03/2019,False
SWFTC,0.0009637,3507804.58,01/03/2019,False
SKB,0.001333,3443543.61,01/03/2019,False
XSPEC,0.1551,3428850.19,01/03/2019,False
BZ,0.07627,3425042.2,01/03/2019,False
TERN,0.01024,3420339.22,01/03/2019,False
CARD,0.001429,3417184.17,01/03/2019,False
XAUR,0.03815,3410464.9,01/03/2019,False
TRTL,9.034e-05,3383041.29,01/03/2019,False
ELD,1.37,3370959.46,01/03/2019,False
CAJ,13.71,3344364.62,01/03/2019,False
MRK,0.00508,3320508.42,01/03/2019,False
VIN,0.006875,3300870.52,01/03/2019,False
XPC,3.591e-05,3271131.66,01/03/2019,False
B2B,0.198,3264390.06,01/03/2019,False
PPY,0.7226,3252885.9,01/03/2019,False
LQD,0.07539,3251971.09,01/03/2019,False
IMT,0.000344,3243803.9,01/03/2019,False
EKT,0.007186,3233814.22,01/03/2019,False
SNX,0.0469,3206075.87,01/03/2019,False
OAX,0.1276,3190819.38,01/03/2019,False
ONION,0.1967,3170537.75,01/03/2019,False
DPY,0.06116,3170209.19,01/03/2019,False
GCR,0.02982,3145477.07,01/03/2019,False
SPANK,0.01041,3124167.5,01/03/2019,False
EVY,0.0003315,3109732.95,01/03/2019,False
CLOAK,0.5868,3086024.47,01/03/2019,False
DYN,0.2123,3079346.6,01/03/2019,False
COB,0.007773,3067903.96,01/03/2019,False
MDT,0.007132,3050158.42,01/03/2019,False
REM,0.004955,3043791.05,01/03/2019,False
SINS,2.88,3027500.39,01/03/2019,False
THC,0.01227,2996883.36,01/03/2019,False
RBLX,0.1424,2964536.65,01/03/2019,False
INK,0.006386,2962629.52,01/03/2019,False
BCI,0.1614,2958471.22,01/03/2019,False
STQ,0.0002999,2945633.57,01/03/2019,False
GLC,0.07017,2921383.11,01/03/2019,False
CAG,0.07857,2915914.97,01/03/2019,False
SSP,0.0006301,2905686.84,01/03/2019,False
ZPT,0.005808,2903885.04,01/03/2019,False
TUBE,0.02248,2900375.79,01/03/2019,False
TIX,0.07231,2892583.48,01/03/2019,False
NCT,0.00187,2892032.73,01/03/2019,False
BOX,0.03529,2849862.69,01/03/2019,False
NOKU,0.1215,2804968.59,01/03/2019,False
NIM,0.0008366,2778629.54,01/03/2019,False
FTC,0.01211,2773790.86,01/03/2019,False
CBT,0.0159,2756496.65,01/03/2019,False
BWX,8.338e-05,2750974.69,01/03/2019,False
UP,0.01872,2742985.19,01/03/2019,False
ZEBI,0.005484,2741776.44,01/03/2019,False
GENE,0.007321,2701130.59,01/03/2019,False
DADI,0.03573,2699349.06,01/03/2019,False
QAC,0.01598,2687585.99,01/03/2019,False
UT,0.04,2683269.94,01/03/2019,False
VRC,0.0849,2679060.2,01/03/2019,False
FLASH,0.002966,2669813.6,01/03/2019,False
XEL,0.02896,2655049.2,01/03/2019,False
MTC,0.006493,2638570.44,01/03/2019,False
NGC,0.04183,2609443.97,01/03/2019,False
KICK,0.003798,2605806.01,01/03/2019,False
NANJ,0.0001335,2585760.06,01/03/2019,False
BLCR,15.69,2577456.95,01/03/2019,False
SLR,0.05031,2555515.33,01/03/2019,False
DACS,0.003401,2545858.12,01/03/2019,False
PHR,0.1529,2518930.81,01/03/2019,False
BCA,0.1353,2492857.17,01/03/2019,False
QUN,0.003877,2487429.44,01/03/2019,False
DCT,0.04831,2478730.75,01/03/2019,False
PLAT,0.0008217,2475496.91,01/03/2019,False
ZP,0.1406,2434566.13,01/03/2019,False
BTU,0.1695,2433176.25,01/03/2019,False
PAL,0.004118,2401284.62,01/03/2019,False
XDCE,0.0006193,2400254.49,01/03/2019,False
ABL,0.009545,2396215.34,01/03/2019,False
FTX,0.02813,2391361.27,01/03/2019,False
MOD,0.1119,2379375.38,01/03/2019,False
DICE,0.3367,2357554.83,01/03/2019,False
NPLC,0.004098,2355286.42,01/03/2019,False
CRW,0.1085,2347557.36,01/03/2019,False
DMD,0.7468,2339594.02,01/03/2019,False
RADS,0.6495,2313832.01,01/03/2019,False
SENSE,0.009253,2312609.98,01/03/2019,False
RVR,0.01097,2303167.82,01/03/2019,False
SENT,0.001146,2291691.15,01/03/2019,False
ZEL,0.04134,2282582.68,01/03/2019,False
EBC,0.0006074,2271511.67,01/03/2019,False
CV,0.0002938,2269542.38,01/03/2019,False
GRFT,0.004471,2258797.04,01/03/2019,False
EDRC,0.7698,2250027.66,01/03/2019,False
LND,0.003341,2246632.38,01/03/2019,False
SEELE,0.003299,2246243.93,01/03/2019,False
ION,0.1429,2242437.97,01/03/2019,False
PAYX,0.03267,2235906.46,01/03/2019,False
DIG,0.00423,2212501.62,01/03/2019,False
PLA,0.0001106,2196428.18,01/03/2019,False
OPQ,0.02753,2187337.69,01/03/2019,False
ULT,0.006412,2182695.83,01/03/2019,False
LIF,0.1065,2174908.23,01/03/2019,False
GMB,0.004126,2134661.16,01/03/2019,False
SKM,0.002681,2125324.78,01/03/2019,False
LET,0.003541,2124457.27,01/03/2019,False
NLC2,0.009988,2103219.62,01/03/2019,False
GCC,0.001695,2095478.24,01/03/2019,False
MUE,0.01375,2093302.61,01/03/2019,False
YEED,0.0004241,2083226.92,01/03/2019,False
KCASH,0.006083,2078294.88,01/03/2019,False
FTT,0.003457,2074047.43,01/03/2019,False
EDN,0.003388,2032565.68,01/03/2019,False
AERGO,0.07696,2021776.49,01/03/2019,False
MNX,0.3944,2018670.26,01/03/2019,False
DBC,0.001343,2014307.56,01/03/2019,False
ANC,0.9509,2006734.17,01/03/2019,False
DIVI,0.002276,2004773.69,01/03/2019,False
CEEK,0.004066,2000439.31,01/03/2019,False
TM2,0.004049,1993420.76,01/03/2019,False
ATN,0.02364,1992817.58,01/03/2019,False
HVN,0.004819,1979385.76,01/03/2019,False
SNC,0.01612,1978278.86,01/03/2019,False
SCR,0.06757,1977343.64,01/03/2019,False
BITB,0.0007535,1972980.31,01/03/2019,False
XMY,0.001195,1968275.79,01/03/2019,False
ORMEUS,0.1153,1962844.07,01/03/2019,False
HST,0.06127,1962204.18,01/03/2019,False
FXT,0.002449,1943506.35,01/03/2019,False
SWTH,0.003689,1928077.71,01/03/2019,False
GRC,0.004638,1925789.76,01/03/2019,False
MLM,0.001586,1918706.85,01/03/2019,False
RISE,0.01426,1917745.3,01/03/2019,False
CHAT,0.002762,1905891.63,01/03/2019,False
FDZ,0.003841,1892570.73,01/03/2019,False
WCO,0.004059,1873817.54,01/03/2019,False
FTN,0.04439,1866323.09,01/03/2019,False
GSC,0.00368,1861896.17,01/03/2019,False
RMESH,0.03051,1858721.79,01/03/2019,False
PLU,2.18,1856860.22,01/03/2019,False
AID,0.04097,1853547.42,01/03/2019,False
COV,0.1027,1847949.23,01/03/2019,False
MVL,0.0003111,1844056.0,01/03/2019,False
HMC,0.00453,1830633.96,01/03/2019,False
SEN,0.001121,1824701.37,01/03/2019,False
BITG,0.2443,1812154.64,01/03/2019,False
FNKOS,0.01291,1804094.92,01/03/2019,False
WTL,0.04491,1802454.58,01/03/2019,False
BSTY,0.1096,1786307.32,01/03/2019,False
CXO,0.01377,1777039.02,01/03/2019,False
EXRN,1.896e-05,1753541.85,01/03/2019,False
ESP,7.645e-05,1749915.62,01/03/2019,False
BEET,0.00991,1739994.56,01/03/2019,False
FTI,0.0006104,1739589.33,01/03/2019,False
BCAC,0.002219,1733061.09,01/03/2019,False
XP,6.47e-06,1722325.22,01/03/2019,False
NTK,0.02159,1703315.88,01/03/2019,False
LUX,0.4255,1690691.73,01/03/2019,False
RET,0.0001535,1688193.87,01/03/2019,False
SPD,0.0005527,1687867.09,01/03/2019,False
SPHR,0.5472,1687071.3,01/03/2019,False
UUU,0.0002684,1682837.3,01/03/2019,False
BOX,0.002694,1658109.81,01/03/2019,False
CVN,0.1326,1641965.95,01/03/2019,False
SEM,0.1721,1641632.3,01/03/2019,False
XFC,0.004371,1637802.8,01/03/2019,False
MIB,0.01967,1608854.21,01/03/2019,False
AIDOC,0.003586,1589731.13,01/03/2019,False
HMQ,0.00846,1567517.74,01/03/2019,False
BANCA,8.732e-05,1565385.64,01/03/2019,False
WIB,0.0006202,1561897.75,01/03/2019,False
ISR,0.008194,1559291.17,01/03/2019,False
YEE,0.001138,1553316.72,01/03/2019,False
EFX,0.007489,1547831.93,01/03/2019,False
LXT,0.001884,1545066.78,01/03/2019,False
AVINOC,0.003954,1534014.83,01/03/2019,False
LCS,0.02916,1528025.05,01/03/2019,False
WET,0.00955,1525504.03,01/03/2019,False
KARMA,0.0004607,1519749.1,01/03/2019,False
ZSC,0.001312,1512683.21,01/03/2019,False
XMX,0.0001266,1494898.12,01/03/2019,False
SNET,0.01114,1494158.8,01/03/2019,False
RTE,0.001679,1492936.33,01/03/2019,False
GAT,0.002176,1492396.3,01/03/2019,False
SOUL,0.02544,1484000.42,01/03/2019,False
DBIX,0.3465,1477383.08,01/03/2019,False
ABYSS,0.006593,1474951.93,01/03/2019,False
BOXX,0.06344,1474523.4,01/03/2019,False
VEX,0.004013,1472811.89,01/03/2019,False
XHV,0.1944,1470260.62,01/03/2019,False
VIPS,4.258e-05,1467498.18,01/03/2019,False
ATL,0.02686,1455369.18,01/03/2019,False
HPAY,0.07705,1442926.85,01/03/2019,False
UBEX,0.0004664,1439828.83,01/03/2019,False
ZPR,0.001142,1418421.15,01/03/2019,False
AMP,0.01395,1404988.17,01/03/2019,False
UFR,0.06499,1403799.52,01/03/2019,False
TOL,0.005827,1402229.43,01/03/2019,False
GARD,3.856e-05,1399725.58,01/03/2019,False
VCT,0.0135,1397862.44,01/03/2019,False
RMT,0.002795,1397647.25,01/03/2019,False
KT,0.1473,1394781.62,01/03/2019,False
BMX,0.01147,1391911.94,01/03/2019,False
PKC,0.03362,1387953.91,01/03/2019,False
TFL,0.2214,1383209.44,01/03/2019,False
SXUT,0.05634,1382006.75,01/03/2019,False
AXPR,0.005031,1380902.99,01/03/2019,False
NCC,0.004487,1367802.06,01/03/2019,False
ENRG,0.01117,1365879.41,01/03/2019,False
TIME,1.92,1360114.54,01/03/2019,False
ELEC,0.002391,1357868.74,01/03/2019,False
CAPP,0.002554,1349887.25,01/03/2019,False
DOV,0.003301,1319461.92,01/03/2019,False
SKCH,0.1751,1310041.05,01/03/2019,False
DAX,0.003676,1303666.48,01/03/2019,False
SSC,0.003334,1300364.31,01/03/2019,False
BLT,0.02702,1293196.17,01/03/2019,False
NKC,0.008753,1291869.58,01/03/2019,False
OCT,0.0428,1283868.89,01/03/2019,False
KRL,0.09655,1282610.44,01/03/2019,False
SIX,0.00468,1281160.11,01/03/2019,False
IDH,0.003203,1281035.61,01/03/2019,False
MAS,0.004879,1280972.65,01/03/2019,False
MOT,0.03284,1264369.8,01/03/2019,False
PNK,0.006067,1262169.89,01/03/2019,False
DAGT,0.05465,1259713.09,01/03/2019,False
GTM,0.4199,1253340.42,01/03/2019,False
NPXSXEM,0.0005138,1251036.41,01/03/2019,False
BTT,0.02284,1249375.8,01/03/2019,False
BIR,0.02676,1241624.64,01/03/2019,False
MTN,0.004728,1240335.38,01/03/2019,False
GUP,0.01644,1232745.67,01/03/2019,False
ZMN,0.009215,1226884.45,01/03/2019,False
OMNI,2.17,1218127.69,01/03/2019,False
BBC,0.002433,1216450.38,01/03/2019,False
BKX,0.01293,1214298.23,01/03/2019,False
HSC,9.412e-05,1210706.51,01/03/2019,False
XLQ,0.02109,1210644.23,01/03/2019,False
DEV,0.07836,1210589.01,01/03/2019,False
DAG,0.001255,1210491.09,01/03/2019,False
HQX,0.007557,1210276.64,01/03/2019,False
CURE,0.05029,1209593.95,01/03/2019,False
SIN,0.002199,1207601.0,01/03/2019,False
XLA,0.0001555,1200818.07,01/03/2019,False
BOT,0.02999,1199779.46,01/03/2019,False
TOA,0.0003467,1198800.53,01/03/2019,False
ROBET,1.5,1198201.43,01/03/2019,False
UGC,0.002085,1185825.51,01/03/2019,False
TTT,0.003809,1180837.94,01/03/2019,False
PCH,0.002074,1180772.46,01/03/2019,False
COVAL,0.001156,1155763.47,01/03/2019,False
BBK,0.01533,1151708.73,01/03/2019,False
EKO,0.003066,1142881.34,01/03/2019,False
EGT,0.0003315,1142699.75,01/03/2019,False
GOC,0.008106,1131457.2,01/03/2019,False
PIRL,0.02922,1128843.69,01/03/2019,False
ZAP,0.008578,1128318.7,01/03/2019,False
MRT,0.1126,1125800.51,01/03/2019,False
VGW,0.1224,1119929.15,01/03/2019,False
RVT,0.04259,1117810.28,01/03/2019,False
NOTE,0.008219,1109968.41,01/03/2019,False
XSG,0.09733,1105287.7,01/03/2019,False
SNTR,1.318e-05,1100340.54,01/03/2019,False
